Time,strategy,avg_rep_cw
253.9,Aggressive,3.767221915165133
253.9,Opportunistic,4.975050274782001
253.9,Progressive,4.455297874619225
253.9,Balanced,5.461363131021632
253.9,Conservative,8.554257574825325
253.95,Aggressive,3.767221915165133
253.95,Conservative,8.555047424612914
253.95,Balanced,5.463232062005959
253.95,Progressive,4.4543893288295635
253.95,Opportunistic,4.975942080315318
254.0,Balanced,5.463317292833567
254.0,Progressive,4.455550252061793
254.0,Opportunistic,4.979824237628256
254.0,Conservative,8.55496958400557
254.0,Aggressive,3.76726934724503
254.05,Progressive,4.458866598795253
254.05,Aggressive,3.757704600016049
254.05,Balanced,5.464259581057891
254.05,Conservative,8.554792290928791
254.05,Opportunistic,4.982280974497702
254.1,Progressive,4.458866598795253
254.1,Aggressive,3.757704600016049
254.1,Conservative,8.55459390072656
254.1,Opportunistic,4.982996984433845
254.1,Balanced,5.466548637031158
254.15,Balanced,5.466483809124796
254.15,Opportunistic,4.986178586168247
254.15,Conservative,8.555123864113977
254.15,Aggressive,3.760084909834152
254.15,Progressive,4.45606721864738
254.2,Aggressive,3.760084909834152
254.2,Balanced,5.46554895282983
254.2,Opportunistic,4.98790129351802
254.2,Conservative,8.553731274424546
254.2,Progressive,4.453016591949416
254.25,Aggressive,3.760084909834152
254.25,Progressive,4.4550720323759885
254.25,Opportunistic,4.989931337397442
254.25,Conservative,8.553209625303051
254.25,Balanced,5.463272083373404
254.3,Progressive,4.456191435361062
254.3,Conservative,8.553695869455721
254.3,Aggressive,3.7617965872780474
254.3,Opportunistic,4.987957514521976
254.3,Balanced,5.45809048412096
254.35,Conservative,8.5545762360986
254.35,Aggressive,3.7617965872780474
254.35,Progressive,4.452228085603984
254.35,Opportunistic,4.984415928060458
254.35,Balanced,5.458108657834002
254.4,Aggressive,3.767987903459866
254.4,Progressive,4.449169388256091
254.4,Opportunistic,4.982944317306583
254.4,Balanced,5.456743409399133
254.4,Conservative,8.554729654924909
254.45,Conservative,8.555525939815492
254.45,Progressive,4.449169388256091
254.45,Balanced,5.4595552626479185
254.45,Opportunistic,4.984418251232311
254.45,Aggressive,3.767987903459866
254.5,Opportunistic,4.981533644153331
254.5,Progressive,4.450556024978663
254.5,Balanced,5.460305101555805
254.5,Conservative,8.555434872084515
254.5,Aggressive,3.7612181701377962
254.55,Aggressive,3.7612181701377962
254.55,Conservative,8.55495246333821
254.55,Progressive,4.451237455983774
254.55,Balanced,5.461928146369958
254.55,Opportunistic,4.979605272314549
254.6,Opportunistic,4.980339813711343
254.6,Balanced,5.463379896509411
254.6,Aggressive,3.7612181701377962
254.6,Conservative,8.555213342277494
254.6,Progressive,4.451237455983774
254.65,Balanced,5.462230968420337
254.65,Progressive,4.451087155680925
254.65,Conservative,8.556925034099548
254.65,Aggressive,3.7638848368044626
254.65,Opportunistic,4.978443285222228
254.7,Progressive,4.455491239484992
254.7,Conservative,8.557209238141592
254.7,Opportunistic,4.979908486687429
254.7,Balanced,5.463614912047309
254.7,Aggressive,3.7652985223423934
254.75,Progressive,4.456117217575759
254.75,Opportunistic,4.979856375500527
254.75,Balanced,5.460359168870946
254.75,Aggressive,3.7666616376257336
254.75,Conservative,8.55822875188124
254.8,Progressive,4.457326894995115
254.8,Balanced,5.463431457955569
254.8,Opportunistic,4.981631923909658
254.8,Aggressive,3.7666616376257336
254.8,Conservative,8.560140421809246
254.85,Progressive,4.454876686727411
254.85,Balanced,5.465363816127665
254.85,Opportunistic,4.981345928350974
254.85,Conservative,8.558952723389243
254.85,Aggressive,3.759672736716169
254.9,Progressive,4.453797615790128
254.9,Conservative,8.55937755222276
254.9,Opportunistic,4.981368971314304
254.9,Aggressive,3.7636791525605147
254.9,Balanced,5.464662245666842
254.95,Progressive,4.4495335457406595
254.95,Opportunistic,4.984088310645067
254.95,Aggressive,3.7636791525605147
254.95,Conservative,8.55885125171525
254.95,Balanced,5.4611331058145645
255.0,Aggressive,3.7636791525605147
255.0,Conservative,8.558868534502903
255.0,Progressive,4.44736989709434
255.0,Balanced,5.459948646531126
255.0,Opportunistic,4.979944156935788
255.05,Balanced,5.457041827732448
255.05,Opportunistic,4.980096132619678
255.05,Aggressive,3.7636791525605147
255.05,Conservative,8.560332041381962
255.05,Progressive,4.450636492539877
255.1,Aggressive,3.766345819227182
255.1,Progressive,4.447610611004355
255.1,Opportunistic,4.980254533225482
255.1,Conservative,8.559577541305305
255.1,Balanced,5.459194987395078
255.15,Balanced,5.459194987395078
255.15,Conservative,8.559177585562022
255.15,Progressive,4.442795955010453
255.15,Aggressive,3.750583889676817
255.15,Opportunistic,4.98095992736873
255.2,Aggressive,3.750583889676817
255.2,Progressive,4.442795955010453
255.2,Conservative,8.554595381530056
255.2,Opportunistic,4.978474985102421
255.2,Balanced,5.457602852550474
255.25,Progressive,4.4449298274273445
255.25,Conservative,8.554443931626539
255.25,Aggressive,3.750583889676817
255.25,Opportunistic,4.975945577123509
255.25,Balanced,5.460409466184126
255.3,Aggressive,3.7533114213674588
255.3,Opportunistic,4.9740183471102
255.3,Progressive,4.441215669055632
255.3,Balanced,5.460409466184126
255.3,Conservative,8.553671518347231
255.35,Aggressive,3.7533114213674588
255.35,Conservative,8.552777554968097
255.35,Opportunistic,4.974322761113244
255.35,Progressive,4.442009319849283
255.35,Balanced,5.459191851688038
255.4,Balanced,5.462023321244822
255.4,Opportunistic,4.974988505096769
255.4,Conservative,8.554627953407135
255.4,Progressive,4.444854040220349
255.4,Aggressive,3.7533114213674588
255.45,Aggressive,3.7533114213674588
255.45,Progressive,4.441057569796357
255.45,Opportunistic,4.975636815944344
255.45,Balanced,5.463821040002164
255.45,Conservative,8.555927204864421
255.5,Aggressive,3.7533114213674588
255.5,Opportunistic,4.971200783504376
255.5,Progressive,4.444677921541699
255.5,Conservative,8.55747136102542
255.5,Balanced,5.460029570905168
255.55,Opportunistic,4.967256370647305
255.55,Balanced,5.460635085852135
255.55,Aggressive,3.7533114213674588
255.55,Progressive,4.441568388156563
255.55,Conservative,8.556831878418215
255.6,Conservative,8.555633953963751
255.6,Opportunistic,4.972343799401205
255.6,Aggressive,3.7533114213674588
255.6,Progressive,4.440486165332681
255.6,Balanced,5.458752612017573
255.65,Opportunistic,4.973855145490327
255.65,Aggressive,3.752399515935429
255.65,Balanced,5.459231039341067
255.65,Progressive,4.443261228308964
255.65,Conservative,8.554562331438301
255.7,Balanced,5.458757611732855
255.7,Progressive,4.447423298616419
255.7,Aggressive,3.752399515935429
255.7,Conservative,8.55486088615017
255.7,Opportunistic,4.974306663458108
255.75,Balanced,5.459447861948558
255.75,Progressive,4.447423298616419
255.75,Aggressive,3.752399515935429
255.75,Conservative,8.554999358336016
255.75,Opportunistic,4.97325305128253
255.8,Aggressive,3.7572960899496506
255.8,Opportunistic,4.971779933113609
255.8,Progressive,4.447423298616419
255.8,Balanced,5.4555591153386604
255.8,Conservative,8.555912760816753
255.85,Conservative,8.556237034952186
255.85,Opportunistic,4.969374395259971
255.85,Progressive,4.444399538750554
255.85,Balanced,5.459976026359599
255.85,Aggressive,3.751923553450652
255.9,Balanced,5.4592134968544785
255.9,Progressive,4.446848045807383
255.9,Opportunistic,4.972473511928213
255.9,Aggressive,3.751923553450652
255.9,Conservative,8.557139947580016
255.95,Conservative,8.557170591443988
255.95,Progressive,4.446381261536895
255.95,Aggressive,3.7442109975148794
255.95,Opportunistic,4.973752545905237
255.95,Balanced,5.462645512879877
256.0,Conservative,8.557498074594172
256.0,Progressive,4.447521945947542
256.0,Balanced,5.463301943319935
256.0,Opportunistic,4.972252624399934
256.0,Aggressive,3.7430287786504275
256.05,Aggressive,3.7430287786504275
256.05,Opportunistic,4.971375410908009
256.05,Conservative,8.558066926220995
256.05,Progressive,4.449487496143053
256.05,Balanced,5.464935449408098
256.1,Aggressive,3.7430287786504275
256.1,Balanced,5.461671917121808
256.1,Progressive,4.450527357494873
256.1,Opportunistic,4.971676425542592
256.1,Conservative,8.556696639696096
256.15,Balanced,5.462219881373505
256.15,Aggressive,3.739972999100593
256.15,Conservative,8.558397521162322
256.15,Progressive,4.448530434829603
256.15,Opportunistic,4.970688438918655
256.2,Opportunistic,4.96403774100636
256.2,Aggressive,3.740439112928178
256.2,Conservative,8.557518279641878
256.2,Progressive,4.449006593800232
256.2,Balanced,5.458254494509984
256.25,Progressive,4.449640508221785
256.25,Aggressive,3.744108837698821
256.25,Opportunistic,4.960674048093479
256.25,Conservative,8.558202879010691
256.25,Balanced,5.46359374875177
256.3,Progressive,4.449640508221785
256.3,Aggressive,3.744108837698821
256.3,Conservative,8.556802998114735
256.3,Opportunistic,4.962889375841064
256.3,Balanced,5.463955739701996
256.35,Aggressive,3.744108837698821
256.35,Progressive,4.454826110263208
256.35,Balanced,5.462881353470344
256.35,Conservative,8.55446731050904
256.35,Opportunistic,4.9619931479140975
256.4,Aggressive,3.744108837698821
256.4,Progressive,4.457098004469237
256.4,Balanced,5.46250961011661
256.4,Conservative,8.554134921313963
256.4,Opportunistic,4.962715555393803
256.45,Aggressive,3.744108837698821
256.45,Progressive,4.458906881289975
256.45,Opportunistic,4.962570642559044
256.45,Balanced,5.463595582967289
256.45,Conservative,8.554729770941739
256.5,Balanced,5.463595582967289
256.5,Progressive,4.45639638565916
256.5,Aggressive,3.7487600004895185
256.5,Opportunistic,4.963023789541322
256.5,Conservative,8.55580466554074
256.55,Opportunistic,4.96280600646302
256.55,Progressive,4.459952321425397
256.55,Balanced,5.460960165416081
256.55,Conservative,8.556830042849162
256.55,Aggressive,3.7487600004895185
256.6,Progressive,4.457526098278432
256.6,Aggressive,3.737673357312068
256.6,Conservative,8.558167869123984
256.6,Opportunistic,4.964000681998224
256.6,Balanced,5.462093486724188
256.65,Balanced,5.460330987044417
256.65,Progressive,4.458328488973809
256.65,Aggressive,3.737673357312068
256.65,Opportunistic,4.965298171276148
256.65,Conservative,8.559010708527355
256.7,Aggressive,3.737673357312068
256.7,Progressive,4.461922444487553
256.7,Balanced,5.458272500572935
256.7,Opportunistic,4.966609407677639
256.7,Conservative,8.560012974425163
256.75,Progressive,4.461555547790504
256.75,Aggressive,3.7298613831580676
256.75,Opportunistic,4.965096769546834
256.75,Conservative,8.561576697785632
256.75,Balanced,5.459514551840381
256.8,Balanced,5.460212632119613
256.8,Conservative,8.560993775002782
256.8,Aggressive,3.731920269766113
256.8,Opportunistic,4.96281826013149
256.8,Progressive,4.463145573040142
256.85,Progressive,4.464425573040142
256.85,Opportunistic,4.962286709367315
256.85,Conservative,8.56166673516081
256.85,Balanced,5.462400834143594
256.85,Aggressive,3.731920269766113
256.9,Progressive,4.468445753320889
256.9,Balanced,5.460827238969624
256.9,Opportunistic,4.961981485561422
256.9,Aggressive,3.7262933051525
256.9,Conservative,8.560564815587544
256.95,Balanced,5.455910308573019
256.95,Aggressive,3.7290205778797727
256.95,Opportunistic,4.961560023569353
256.95,Conservative,8.558936129091212
256.95,Progressive,4.468445753320889
257.0,Aggressive,3.7367357976150872
257.0,Opportunistic,4.959789557139925
257.0,Conservative,8.559003763779605
257.0,Progressive,4.463887126800061
257.0,Balanced,5.453577327269308
257.05,Balanced,5.452958139088205
257.05,Aggressive,3.7367357976150872
257.05,Conservative,8.558379323129675
257.05,Progressive,4.465932116575112
257.05,Opportunistic,4.956301064842615
257.1,Opportunistic,4.953366849878744
257.1,Conservative,8.55670820924595
257.1,Aggressive,3.7367357976150872
257.1,Balanced,5.455273671852976
257.1,Progressive,4.467622151297354
257.15,Progressive,4.465330003347928
257.15,Conservative,8.555315296418934
257.15,Aggressive,3.7367357976150872
257.15,Opportunistic,4.954955598638284
257.15,Balanced,5.454625780958559
257.2,Conservative,8.556052464527848
257.2,Balanced,5.453715065816775
257.2,Progressive,4.464963463581735
257.2,Opportunistic,4.955015555655022
257.2,Aggressive,3.7367357976150872
257.25,Opportunistic,4.955868303708224
257.25,Aggressive,3.7367357976150872
257.25,Conservative,8.555784224857579
257.25,Progressive,4.4673415213686525
257.25,Balanced,5.45482128493718
257.3,Balanced,5.456291035059341
257.3,Opportunistic,4.9553985237950515
257.3,Aggressive,3.7400144861396774
257.3,Conservative,8.556852907182181
257.3,Progressive,4.468891908965552
257.35,Balanced,5.453876576464255
257.35,Conservative,8.557902068097427
257.35,Aggressive,3.7400144861396774
257.35,Progressive,4.4712458814567295
257.35,Opportunistic,4.955989853765918
257.4,Opportunistic,4.957188999120797
257.4,Balanced,5.4526346961929395
257.4,Aggressive,3.72649740213079
257.4,Conservative,8.556492508501407
257.4,Progressive,4.47188896827345
257.45,Balanced,5.4518146293161625
257.45,Progressive,4.475811898768014
257.45,Conservative,8.557921508228256
257.45,Aggressive,3.72649740213079
257.45,Opportunistic,4.956366234790095
257.5,Aggressive,3.7256088170316786
257.5,Conservative,8.55509433196842
257.5,Balanced,5.453829192009357
257.5,Progressive,4.48014816171393
257.5,Opportunistic,4.957877911332526
257.55,Balanced,5.455740454851169
257.55,Aggressive,3.730004421427283
257.55,Conservative,8.553673366655543
257.55,Opportunistic,4.957947131927
257.55,Progressive,4.4831682941958775
257.6,Progressive,4.484989777797022
257.6,Balanced,5.45640234620255
257.6,Aggressive,3.730004421427283
257.6,Opportunistic,4.958364295390139
257.6,Conservative,8.55355392220832
257.65,Aggressive,3.730004421427283
257.65,Conservative,8.554499829535033
257.65,Progressive,4.485837235424141
257.65,Opportunistic,4.9589913264232
257.65,Balanced,5.4595064197683065
257.7,Aggressive,3.730004421427283
257.7,Progressive,4.486684693051259
257.7,Opportunistic,4.959762514358401
257.7,Conservative,8.553663557339357
257.7,Balanced,5.46480246321767
257.75,Opportunistic,4.9604659702698175
257.75,Aggressive,3.719239247826463
257.75,Balanced,5.4677025363451515
257.75,Progressive,4.487211904042353
257.75,Conservative,8.55455770024245
257.8,Progressive,4.484748233882514
257.8,Conservative,8.554240635594308
257.8,Balanced,5.4650544152093214
257.8,Opportunistic,4.960150998718342
257.8,Aggressive,3.719239247826463
257.85,Conservative,8.55444518553126
257.85,Progressive,4.481737816989494
257.85,Aggressive,3.719239247826463
257.85,Opportunistic,4.960706649691401
257.85,Balanced,5.45992370454282
257.9,Aggressive,3.719239247826463
257.9,Progressive,4.481737816989494
257.9,Conservative,8.553949369888109
257.9,Opportunistic,4.963070061092305
257.9,Balanced,5.460452805071921
257.95,Progressive,4.479061664650736
257.95,Conservative,8.553978354031067
257.95,Opportunistic,4.9631830741352605
257.95,Balanced,5.460629171914954
257.95,Aggressive,3.723660300458042
258.0,Conservative,8.553826730845532
258.0,Aggressive,3.723660300458042
258.0,Progressive,4.479346364390127
258.0,Balanced,5.459559023446249
258.0,Opportunistic,4.964116130479839
258.05,Conservative,8.554186555950816
258.05,Aggressive,3.723660300458042
258.05,Progressive,4.479346364390127
258.05,Opportunistic,4.962108400776797
258.05,Balanced,5.459081291545681
258.1,Conservative,8.554092481117982
258.1,Aggressive,3.7232634581281934
258.1,Progressive,4.477494012740193
258.1,Balanced,5.458849044671426
258.1,Opportunistic,4.9592651219538455
258.15,Opportunistic,4.954656432004735
258.15,Balanced,5.458758889426008
258.15,Conservative,8.554001364719394
258.15,Progressive,4.479258613012066
258.15,Aggressive,3.7232634581281934
258.2,Opportunistic,4.95512220241808
258.2,Progressive,4.479258613012066
258.2,Conservative,8.55367013987918
258.2,Aggressive,3.7232634581281934
258.2,Balanced,5.459875347837855
258.25,Conservative,8.553069054056207
258.25,Opportunistic,4.956373236910483
258.25,Aggressive,3.726819013683749
258.25,Balanced,5.4623176543663305
258.25,Progressive,4.4827427157783415
258.3,Balanced,5.459448724256527
258.3,Progressive,4.483591972678553
258.3,Aggressive,3.726819013683749
258.3,Opportunistic,4.956471190973789
258.3,Conservative,8.552007981208792
258.35,Conservative,8.553146589222985
258.35,Opportunistic,4.9575765997733345
258.35,Progressive,4.478626922607227
258.35,Aggressive,3.726819013683749
258.35,Balanced,5.459405136940665
258.4,Conservative,8.552613771405522
258.4,Opportunistic,4.957178040301428
258.4,Progressive,4.478953719992848
258.4,Balanced,5.460196094563064
258.4,Aggressive,3.726819013683749
258.45,Progressive,4.481045770202053
258.45,Conservative,8.553508187206196
258.45,Balanced,5.459163187655406
258.45,Opportunistic,4.953576216622076
258.45,Aggressive,3.7305399439163067
258.5,Progressive,4.477317730344451
258.5,Opportunistic,4.954169376205843
258.5,Aggressive,3.7305399439163067
258.5,Balanced,5.4601818328377405
258.5,Conservative,8.553373965286662
258.55,Balanced,5.460933085070899
258.55,Conservative,8.552822454055292
258.55,Progressive,4.4801130628299735
258.55,Aggressive,3.7305399439163067
258.55,Opportunistic,4.956542142567043
258.6,Progressive,4.476003044940887
258.6,Balanced,5.464430471940082
258.6,Opportunistic,4.950986880615703
258.6,Conservative,8.55358615176827
258.6,Aggressive,3.7305399439163067
258.65,Balanced,5.4631223585167215
258.65,Opportunistic,4.952683341646544
258.65,Progressive,4.476190091936444
258.65,Conservative,8.55363601499792
258.65,Aggressive,3.7305399439163067
258.7,Opportunistic,4.946739078275183
258.7,Progressive,4.479555850513272
258.7,Conservative,8.552952600489217
258.7,Aggressive,3.7321700951943457
258.7,Balanced,5.465547445484203
258.75,Aggressive,3.7249111705441167
258.75,Opportunistic,4.94557570379435
258.75,Conservative,8.552607671476192
258.75,Progressive,4.479555850513272
258.75,Balanced,5.466291895020977
258.8,Opportunistic,4.944744553707675
258.8,Conservative,8.553712677467388
258.8,Aggressive,3.728635565329964
258.8,Balanced,5.463217643513521
258.8,Progressive,4.4815761025496155
258.85,Aggressive,3.728635565329964
258.85,Balanced,5.464488419741435
258.85,Conservative,8.554845762600982
258.85,Progressive,4.482863656197685
258.85,Opportunistic,4.944028340171309
258.9,Conservative,8.554907003648314
258.9,Opportunistic,4.945728576947081
258.9,Progressive,4.484047088150348
258.9,Balanced,5.46138012940525
258.9,Aggressive,3.7376138796603913
258.95,Opportunistic,4.943651939868795
258.95,Aggressive,3.7376138796603913
258.95,Progressive,4.487786073290652
258.95,Conservative,8.5531350085616
258.95,Balanced,5.459309969236071
259.0,Progressive,4.489756516640405
259.0,Aggressive,3.7376138796603913
259.0,Balanced,5.4550507357207945
259.0,Opportunistic,4.9442784081538385
259.0,Conservative,8.55153397617661
259.05,Conservative,8.552363682042861
259.05,Progressive,4.489756516640405
259.05,Aggressive,3.7376138796603913
259.05,Opportunistic,4.941682897502096
259.05,Balanced,5.458320173255105
259.1,Opportunistic,4.942301739245979
259.1,Progressive,4.4859707884661875
259.1,Conservative,8.553596589099486
259.1,Balanced,5.4617405409906805
259.1,Aggressive,3.7393806153401705
259.15,Aggressive,3.7425569504336123
259.15,Opportunistic,4.944016655461446
259.15,Progressive,4.488650057963154
259.15,Balanced,5.459667828366208
259.15,Conservative,8.553491852900953
259.2,Balanced,5.462954032664529
259.2,Aggressive,3.7470767244449115
259.2,Progressive,4.488023704893936
259.2,Conservative,8.554387945657167
259.2,Opportunistic,4.946161656314169
259.25,Aggressive,3.750466554953386
259.25,Balanced,5.462523094759654
259.25,Conservative,8.554107445184776
259.25,Opportunistic,4.946004988416804
259.25,Progressive,4.488070033977129
259.3,Aggressive,3.750466554953386
259.3,Balanced,5.457662291910941
259.3,Conservative,8.554484315121346
259.3,Progressive,4.488070033977129
259.3,Opportunistic,4.9402772547871745
259.35,Aggressive,3.750466554953386
259.35,Conservative,8.552449745009428
259.35,Progressive,4.489587734485428
259.35,Balanced,5.4593881428630775
259.35,Opportunistic,4.941849656718598
259.4,Opportunistic,4.941241379689402
259.4,Aggressive,3.7299556644637404
259.4,Progressive,4.4910800864856055
259.4,Balanced,5.4595961950172605
259.4,Conservative,8.552506512653821
259.45,Aggressive,3.724360504612902
259.45,Balanced,5.461101784654879
259.45,Conservative,8.55250806725356
259.45,Progressive,4.4923787877843075
259.45,Opportunistic,4.942309727449796
259.5,Conservative,8.551757251843792
259.5,Opportunistic,4.940448566919088
259.5,Progressive,4.4923787877843075
259.5,Balanced,5.466345720948269
259.5,Aggressive,3.7290789216600864
259.55,Balanced,5.467539341518192
259.55,Aggressive,3.7290789216600864
259.55,Conservative,8.55283651264357
259.55,Opportunistic,4.9407572088943965
259.55,Progressive,4.492804319699201
259.6,Conservative,8.550853021497016
259.6,Opportunistic,4.940309677904949
259.6,Progressive,4.492804319699201
259.6,Balanced,5.466056108541661
259.6,Aggressive,3.7290789216600864
259.65,Opportunistic,4.9394457390194315
259.65,Progressive,4.493655383528988
259.65,Balanced,5.462685792145787
259.65,Conservative,8.550586543532578
259.65,Aggressive,3.7290789216600864
259.7,Opportunistic,4.94271226007382
259.7,Balanced,5.463613686194185
259.7,Aggressive,3.7290789216600864
259.7,Progressive,4.49669523191537
259.7,Conservative,8.550378350921365
259.75,Balanced,5.459546874407025
259.75,Opportunistic,4.9412217946869585
259.75,Conservative,8.550738034920666
259.75,Progressive,4.49669523191537
259.75,Aggressive,3.7290789216600864
259.8,Aggressive,3.7290789216600864
259.8,Progressive,4.49669523191537
259.8,Opportunistic,4.942198614896634
259.8,Conservative,8.550010205403499
259.8,Balanced,5.460359177747906
259.85,Aggressive,3.7290789216600864
259.85,Conservative,8.550830263577339
259.85,Progressive,4.501695183456078
259.85,Opportunistic,4.936677399779947
259.85,Balanced,5.461507856575443
259.9,Opportunistic,4.935130117056891
259.9,Aggressive,3.7290789216600864
259.9,Conservative,8.55145748314094
259.9,Progressive,4.499299241115942
259.9,Balanced,5.464186463797296
259.95,Opportunistic,4.935863359166217
259.95,Conservative,8.550351709846518
259.95,Progressive,4.500492084058289
259.95,Aggressive,3.7281803885154448
259.95,Balanced,5.466601682135438
260.0,Aggressive,3.7281803885154448
260.0,Opportunistic,4.93719905234728
260.0,Balanced,5.469165653554625
260.0,Conservative,8.5512275325448
260.0,Progressive,4.503079219055612
260.05,Conservative,8.55048484408844
260.05,Aggressive,3.7281803885154448
260.05,Progressive,4.503079219055612
260.05,Opportunistic,4.937434186672713
260.05,Balanced,5.469651277481211
260.1,Balanced,5.468441940964332
260.1,Aggressive,3.7281803885154448
260.1,Opportunistic,4.937928019219155
260.1,Progressive,4.506240454248845
260.1,Conservative,8.550217509016658
260.15,Conservative,8.550247480856678
260.15,Balanced,5.473348577896052
260.15,Opportunistic,4.937190745416421
260.15,Progressive,4.502308479379587
260.15,Aggressive,3.7300350130022837
260.2,Progressive,4.499444250296654
260.2,Balanced,5.474075443020447
260.2,Opportunistic,4.939457435958363
260.2,Conservative,8.550563118587235
260.2,Aggressive,3.7209161326253466
260.25,Balanced,5.476205539537104
260.25,Opportunistic,4.939162756614349
260.25,Aggressive,3.723786946022476
260.25,Progressive,4.4985330224953515
260.25,Conservative,8.55114576819798
260.3,Conservative,8.552710783174131
260.3,Balanced,5.47550429043621
260.3,Opportunistic,4.938837947093523
260.3,Aggressive,3.723786946022476
260.3,Progressive,4.4985330224953515
260.35,Balanced,5.468944717678357
260.35,Progressive,4.501463543621138
260.35,Conservative,8.553534396229079
260.35,Aggressive,3.7294621956283613
260.35,Opportunistic,4.938928630015974
260.4,Conservative,8.554201364226065
260.4,Progressive,4.501463543621138
260.4,Aggressive,3.7294621956283613
260.4,Opportunistic,4.939756695843381
260.4,Balanced,5.470284961275096
260.45,Conservative,8.555372396431073
260.45,Progressive,4.499682991871873
260.45,Aggressive,3.7294621956283613
260.45,Opportunistic,4.938983651547949
260.45,Balanced,5.47256512504617
260.5,Progressive,4.499682991871873
260.5,Opportunistic,4.933296876407769
260.5,Aggressive,3.7364961116392252
260.5,Conservative,8.5566137189855
260.5,Balanced,5.472510003540328
260.55,Balanced,5.474837794815665
260.55,Aggressive,3.7370657451033957
260.55,Progressive,4.5035848970901196
260.55,Conservative,8.555467152686136
260.55,Opportunistic,4.932497354141606
260.6,Conservative,8.555202224412183
260.6,Aggressive,3.72359011816623
260.6,Opportunistic,4.932296286592208
260.6,Progressive,4.5056028150790635
260.6,Balanced,5.473989945556081
260.65,Progressive,4.507576716166921
260.65,Conservative,8.554282455325742
260.65,Balanced,5.473465876164596
260.65,Aggressive,3.731672990837759
260.65,Opportunistic,4.934164142552893
260.7,Conservative,8.554199924903209
260.7,Opportunistic,4.934008719770375
260.7,Balanced,5.472200583949699
260.7,Aggressive,3.731672990837759
260.7,Progressive,4.509658084764385
260.75,Progressive,4.513747177461765
260.75,Opportunistic,4.930147808805762
260.75,Aggressive,3.731672990837759
260.75,Balanced,5.473934396863355
260.75,Conservative,8.55170447953561
260.8,Conservative,8.551730684349655
260.8,Opportunistic,4.926976280860049
260.8,Balanced,5.466849916748232
260.8,Progressive,4.516545850510418
260.8,Aggressive,3.731672990837759
260.85,Progressive,4.512394760787224
260.85,Opportunistic,4.9262867589697406
260.85,Conservative,8.550325969476594
260.85,Aggressive,3.7367184089776666
260.85,Balanced,5.463991382162363
260.9,Conservative,8.550763039062845
260.9,Aggressive,3.7367184089776666
260.9,Balanced,5.462661336417424
260.9,Progressive,4.508231711845123
260.9,Opportunistic,4.92668416619276
260.95,Opportunistic,4.926947378546933
260.95,Aggressive,3.728376397905632
260.95,Progressive,4.509580004496518
260.95,Conservative,8.550769463877938
260.95,Balanced,5.46345456241416
261.0,Balanced,5.465534030045125
261.0,Conservative,8.55086982401819
261.0,Progressive,4.517714015168865
261.0,Aggressive,3.719986097596139
261.0,Opportunistic,4.925463335623916
261.05,Conservative,8.552254054734224
261.05,Progressive,4.513526344351981
261.05,Balanced,5.459583183196776
261.05,Aggressive,3.7223333567122943
261.05,Opportunistic,4.926422049219341
261.1,Progressive,4.514721563475487
261.1,Aggressive,3.7223333567122943
261.1,Opportunistic,4.925723552345103
261.1,Balanced,5.456463791542321
261.1,Conservative,8.551530352376735
261.15,Conservative,8.551175710097493
261.15,Aggressive,3.7223333567122943
261.15,Opportunistic,4.9270435077634875
261.15,Progressive,4.517562299177751
261.15,Balanced,5.45707471810305
261.2,Conservative,8.551994810301109
261.2,Aggressive,3.7223333567122943
261.2,Opportunistic,4.928110006085074
261.2,Progressive,4.514572111004904
261.2,Balanced,5.457067644486161
261.25,Aggressive,3.7253036537419972
261.25,Conservative,8.55215983854613
261.25,Opportunistic,4.929433617097173
261.25,Progressive,4.516367271818658
261.25,Balanced,5.457619115074396
261.3,Opportunistic,4.93041002067732
261.3,Progressive,4.517462162329607
261.3,Aggressive,3.7253036537419972
261.3,Conservative,8.55176936879624
261.3,Balanced,5.465096427869247
261.35,Opportunistic,4.93279138312094
261.35,Progressive,4.5183317275469985
261.35,Balanced,5.465096427869247
261.35,Conservative,8.551207681646472
261.35,Aggressive,3.7253036537419972
261.4,Aggressive,3.7324686672563643
261.4,Opportunistic,4.932727366429388
261.4,Balanced,5.469764696670555
261.4,Progressive,4.5183317275469985
261.4,Conservative,8.550671593848762
261.45,Aggressive,3.7215639254525086
261.45,Opportunistic,4.932307529605042
261.45,Progressive,4.5183317275469985
261.45,Conservative,8.550471750414527
261.45,Balanced,5.47096600136525
261.5,Opportunistic,4.932105885328423
261.5,Balanced,5.470630507146594
261.5,Conservative,8.549140821189287
261.5,Progressive,4.516276344416488
261.5,Aggressive,3.7215639254525086
261.55,Conservative,8.549395507042869
261.55,Progressive,4.517869969914495
261.55,Opportunistic,4.928815784988543
261.55,Aggressive,3.7215639254525086
261.55,Balanced,5.47118197773483
261.6,Progressive,4.520762902687906
261.6,Balanced,5.470883710924688
261.6,Opportunistic,4.927402542137102
261.6,Aggressive,3.7215639254525086
261.6,Conservative,8.549621274183803
261.65,Opportunistic,4.926832808505416
261.65,Conservative,8.550401333616028
261.65,Aggressive,3.7215639254525086
261.65,Progressive,4.5177005177736955
261.65,Balanced,5.471587916622467
261.7,Opportunistic,4.926388988023986
261.7,Conservative,8.548470385265485
261.7,Aggressive,3.71440171669432
261.7,Progressive,4.519366534906251
261.7,Balanced,5.471360473093081
261.75,Aggressive,3.71440171669432
